"Country Name","Country Code","Indicator Name","Indicator Code","NA","year","gdp","country_standardized"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",4601663122649.92,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",4579750920354.81,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",5106679115127.3,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",5289493117993.89,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",5759071769013.11,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",6233147172341.35,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",6272362996105.03,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",5212328181166.18,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",4896994405353.29,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",4444930651964.18,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",5003677627544.24,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",4930837369151.42,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",5040880939324.86,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",5117993853016.51,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",5054068005376.28,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",5039148168861.22,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",4262463317796.53,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",4213167237905.83,"Japan"
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",4026210821146.81,"Japan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",NA,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",26932016269.6107,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",24923076923.0769,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",24917355371.9008,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",23409260879.9427,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",21250792886.1054,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",20374302652.3819,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",21035357936.8796,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",22165932062.966,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",22135245507.3656,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",16870817181.7799,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",18291990662.0356,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",22152689179.8815,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",24636598527.4437,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",30833692900.1091,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",43151647002.6096,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",57123671733.8952,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",81003864630.018,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",104849915058.376,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",133441648851.982,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",115308686941.38,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",148047348240.643,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",192626464617.071,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",207998568865.789,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",236634603409.089,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",221415613595.469,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",184388404706.042,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",137278320084.171,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",166805788827.233,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",179339977690.485,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",181667184854.501,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",171082365861.423,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",197112255360.612,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",225496328925.494,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",261840101059.923,"Kazakhstan"
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",288406138230.669,"Kazakhstan"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",791265459.493816,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",792959472.816211,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",868111400.75544,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",926589349.36426,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",998759334.496266,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",997919320.832272,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",1164519674.19213,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",1232559506.9762,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",1353295458.68182,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",1458379416.64823,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",1603447358.62106,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",1778391288.64348,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",2107279157.08834,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",2509001324.34591,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",2969958812.01648,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",3259345083.26283,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",3474542391.69992,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",4494378764.32011,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",5303735110.55151,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",6234391113.46434,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",7265315820.20777,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",6854491705.88377,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",6431579356.95926,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",5979198313.76093,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",6191437070.18411,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",6135034213.78998,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",7239126568.14092,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",7970820369.2949,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",8355380879.12955,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",8283114514.17081,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",8572359038.16958,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",8151488783.19064,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",8209120763.04955,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",5751786642.55871,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",7148148564.04239,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",9046320255.40507,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",12045865396.1323,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",13115764358.2846,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",14093998843.7334,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",12896010459.3711,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",12705350097.8044,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",12986007425.8781,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",13147736898.5176,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",14904517649.8476,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",16095337093.8366,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",18737895512.7378,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",25825512284.2891,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",31958195182.2406,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",35895153327.8497,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",42347217912.9176,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",45405615063.7551,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",46869473150.61,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",56396704671.5777,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",61671440407.8387,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",68285796514.2896,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",70120446896.8359,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",74815144163.8931,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",82036510877.2599,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",92202979985.2863,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",100378436207.371,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",100657505750.545,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",109703658904.994,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",114448978152.637,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",108038588970.595,"Kenya"
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",124498691699.125,"Kenya"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",NA,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",2660202622.91006,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",2542256424.35069,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",2315346942.855,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",2026019252.61241,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",1681780847.41091,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",1661147035.24388,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",1827570586.16784,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",1767864035.71943,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",1645963749.83146,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",1249061487.01457,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",1369688498.06778,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",1525116370.27939,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",1605643104.73021,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",1919008090.49641,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",2211534585.0034,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",2460246766.41401,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",2834168889.42019,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",3802570552.56105,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",5139958909.17936,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",4690061380.60253,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",4794361863.01353,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",6197765984.28468,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",6605142884.36215,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",7335033800.59056,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",7468102412.68237,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",6678177511.66313,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",6813095379.1187,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",7702938379.42036,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",8271106235.41552,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",9371275264.36735,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",8270468614.24051,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",9249133946.26531,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",12134931017.9465,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",15180842369.4894,"Kyrgyzstan"
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",17478259659.2625,"Kyrgyzstan"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",NA,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",749129748.150633,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",790357254.540309,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",716261764.498093,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",766642356.138135,"Cambodia"
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",723738502.67823,"Cambodia"
