country_name,country_code,indicator_name,indicator_code,year,value,indicator_short
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2010,1616377453367.17,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2011,1894874707193.25,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2012,2040682875800.27,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2013,1916908014701.66,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2014,1905795277902.57,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2015,1766686955969.17,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2016,1814143960447.27,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2017,1841061378336.06,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2018,1848575675838.18,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2019,1802751521237.61,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2020,1633681676516.37,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2021,1897688738870.79,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2022,2113132495335.66,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2023,2021678672152.72,gdp
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2024,2139861115659.73,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1960,21951472905.7657,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,22897686861.8635,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1962,23311084904.7025,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1963,25680699750.2422,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1964,28686249644.3061,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1965,31805270075.2285,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1966,33969222899.0776,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1967,37310104873.7506,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1968,41897056400.5605,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1969,46594338113.9945,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1970,52340685827.5378,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1971,59203404913.3143,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1972,67256893586.3601,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1973,82948300158.0385,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1974,127536402529.714,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1975,146512034375.339,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1976,180747740964.069,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1977,208782139666.99,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1978,224123730455.513,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1979,278630477033.729,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1980,338338373850.259,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1981,330377717262.535,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1982,369223568200.684,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1983,404172364784.857,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1984,422201894049.538,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1985,453639097759.678,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1986,487666576858.255,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1987,426964720173.31,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1988,414053622106.06,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1989,415824495351.479,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1990,561877076910.396,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1991,380581307725.52,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1992,390454378977.414,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1993,344284389246.472,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1994,361933969697.242,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1995,403354671309.908,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1996,446894233170.296,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1997,465770068822.608,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1998,475820335108.663,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,1999,515243741248.525,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2000,577555414243.714,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2001,580413513039.273,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2002,564911705200.721,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2003,624719536901.38,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2004,739740964065.983,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2005,857124990348.688,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2006,996469245696.414,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2007,1209996477301.61,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2008,1466149480561.82,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2009,1418668447671.06,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2010,1626058953367.17,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2011,1906060807193.25,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2012,2052891275800.27,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2013,1930423514701.66,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2014,1919784977902.57,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2015,1780659355969.17,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2016,1829549360447.27,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2017,1857189378336.06,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2018,1864852275838.18,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2019,1819885021237.61,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2020,1649213376516.37,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2021,1915797738870.79,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2022,2132297995335.66,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2023,2039526572152.72,gdp
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2024,2153572215659.73,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1960,254235675434.041,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,257562931830.812,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1962,260453743715.402,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1963,286972299645.555,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1964,326613277317.496,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1965,359831186332.231,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1966,373091871504.9,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1967,384013545229.495,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1968,406761267698.872,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1969,454540861245.365,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1970,497212052675.734,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1971,533996556015.006,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1972,599975140826.797,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1973,766691873388.827,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1974,976640034994.616,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1975,1077930405850.52,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1976,1160703451220.42,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1977,1301734367500.39,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1978,1443871082083.53,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1979,1679375578286.37,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1980,1987351266397.74,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1981,2231973009517.72,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1982,2199589601541.97,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1983,2132037845707.08,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1984,2193654316738.69,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1985,2284147633097.24,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1986,2330832785542.99,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1987,2405036405426.74,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1988,2565004837365.84,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1989,2749165274609.35,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1990,3146231165193.74,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1991,3046249740620.61,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1992,3238118935795.58,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1993,3502335890120.91,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1994,3943157709212.25,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1995,4525795816506.54,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1996,5040295108725.49,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1997,5348980261304.94,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1998,5322385023975.21,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1999,5119798424196.57,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2000,5555882715934.29,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2001,5572901050659.61,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2002,5674128176328.99,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2003,6352695894610.56,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2004,7454124978830.42,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2005,8799998339979.54,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2006,10364457653642.3,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2007,12733441082401.6,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2008,15120463295754.1,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2009,15171118380675.4,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2010,18482720369642.3,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2011,21799574888515.2,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2012,23231163844455.8,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2013,24682517377605.2,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2014,25836696431644.6,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2015,25083049368763.7,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2016,25375550658298.8,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2017,27748887095153.8,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2018,29559838322315.3,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2019,30263574824888.8,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2020,29324478257136.1,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2021,34618128912439.9,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2022,36282529025324.2,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2023,37397441616315.6,gdp
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2024,38748293620690.4,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1990,3592857043.05057,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1991,3094565870.64237,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1992,2319243435.96096,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1993,2371813323.57343,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1994,1702314267.59123,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1995,1752999370.46158,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1996,1695122173.91304,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1997,1930081168.83117,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1998,1698717504.65549,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1999,1170782957.37443,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2000,1288429391.79951,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2001,1480673594.05602,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2002,1661818168.4226,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2003,1980907434.76826,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2004,2598249555.89984,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2005,2988342907.03096,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2006,3408255450.5509,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2007,4401173151.93767,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2008,6054824248.24221,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2009,5439434271.78807,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2010,6974982369.60155,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2011,8414352020.49442,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2012,8709138634.82921,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2013,9496717875.51932,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2014,9402090137.7423,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2015,7797667196.73087,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2016,7980917075.7748,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2017,9514404016.20949,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2018,11252353420.8798,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2019,11736797054.6965,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2020,11530746234.4492,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2021,13691869264.0794,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2022,14525337523.7271,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2023,16711906746.2133,gdp
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2024,18200340853.6517,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1970,293127333.238065,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1971,327706210.435217,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1972,402451900.821288,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1973,523554039.203208,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1974,563949254.114034,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1975,711978961.893674,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1976,735324244.667397,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1977,811191392.224277,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1978,1000555218.03209,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1979,1209870147.49099,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1980,1378175524.11186,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1981,1205188647.93163,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1982,1143216456.56796,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1983,1092560364.51959,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1984,1037329604.35108,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1985,1082867507.33142,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1986,1515234743.47367,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1987,1839081463.27676,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1988,2000704744.91538,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1989,2010083833.1726,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1990,2481307077.10989,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1991,2480540845.33242,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1992,2737049230.70442,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1993,2574494355.73357,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1994,2720332134.53623,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1995,3130309995.30848,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1996,3137886994.52207,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1997,2840195190.36905,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1998,2934593467.68589,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1999,2907118641.17756,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2000,2654462665.26893,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2001,2673723033.71239,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2002,2919647981.81473,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2003,3597089750.78276,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2004,4043551488.82603,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2005,4204652898.73103,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2006,4586826512.71356,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2007,5875790766.2621,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2008,6502942244.93068,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2009,5474379252.34114,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2010,5367561569.59548,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2011,6088689808.38347,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2012,5742749294.00852,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2013,6555591709.88585,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2014,7070017323.65476,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2015,6264756528.37691,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2016,6471290793.55029,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2017,6430254652.58934,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2018,7184333936.01355,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2019,7383496254.23721,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2020,6730736282.78961,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2021,8623242743.29564,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2022,8800430486.17137,gdp
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2023,9995350547.12166,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1980,2101394100,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1981,2310099100,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1982,2552401933.33333,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1983,2725736633.33333,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1984,2098734600,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1985,2186505475,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1986,2896178866.66667,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1987,3020611600,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1988,3204461566.66667,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1989,3576966800,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1990,2560785660,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1991,2379018326.31579,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1992,1317611863.84977,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1993,768401634.154573,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1994,925817092.217484,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1995,1452165005.2384,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1996,1345719472.35883,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1997,1180934202.83801,gdp
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1998,1124440204.84738,gdp
